base_price,kms_driven,age,power,brand,stroke,milage,length,weight,acceleration,rent
41000,20245,11,220,6,3.86,37.2,86,1970,17.6,2050
15000,35000,19,100,5,3.39,28,151,2125,14.7,750
39000,22000,4,100,5,3.46,26.4,140,2125,17.3,1950
30000,6639,9,180,0,3.9,24.3,151,2160,14.5,1500
60000,20373,6,220,6,3.41,19.1,225,2205,14.5,3000
15600,84186,16,125,5,3.41,34.3,97,2245,16.9,780
22000,60857,13,150,6,3.07,29.8,134,1965,15,1100
45000,18742,6,150,3,3.41,31.3,120,1965,15.7,2250
43000,42837,8,150,4,3.41,37,119,1995,16.2,2150
55000,27000,9,150,3,3.41,32.2,108,2945,16.4,2750
11900,34968,14,150,5,3.41,46.6,86,3015,17,595
105000,20000,4,350,1,3.58,27.9,156,2585,14.5,5250
18000,3869,16,100,5,3.58,40.8,85,2835,14.7,900
48000,41939,8,200,6,3.58,44.3,90,2665,13.9,2400
50000,29134,7,220,6,3.58,43.4,90,2370,13,2500
25000,48587,8,150,5,3.58,36.4,121,2950,17.3,1250
70000,8000,5,220,6,3.58,30,146,2790,15.6,3500
87000,140,3,160,4,3.23,44.6,91,2130,24.6,4350
10000,64955,15,150,6,3.23,40.9,85,2295,11.6,500
25000,65000,12,150,3,4.17,33.8,97,2625,18.6,1250
18000,22824,8,100,5,4.17,29.8,89,2720,19.4,900
14227,36000,15,150,6,2.76,32.7,168,3504,12,711.35
35000,60000,9,220,6,3.15,23.7,70,3693,11.5,1750
450000,3430,4,750,14,3.15,35,122,3436,11,22500
139000,21300,4,400,6,3.15,23.6,140,3433,12,6950
80000,7127,5,220,6,3.15,32.4,107,3449,10.5,4000
45000,18742,6,150,3,3.15,27.2,135,4341,10,2250
43000,42837,8,150,4,3.15,26.6,151,4354,9,2150
55000,27000,9,150,3,3.15,25.8,156,4312,8.5,2750
11900,34968,14,150,5,3.89,23.5,173,4425,10,595
105000,20000,4,350,1,3.89,30,135,3850,8.5,5250
18000,3869,16,100,5,3.39,39.1,79,3563,10,900
48000,41939,8,200,6,3.39,39,86,3609,8,2400
50000,29134,7,220,6,3.39,35.1,81,3761,9.5,2500
25000,48587,8,150,5,3.39,32.3,97,3086,10,1250
70000,8000,5,220,6,3.39,37,85,2372,15,3500
87000,140,3,160,4,3.39,37.7,89,2833,15.5,4350
10000,64955,15,150,6,3.16,34.1,91,2774,15.5,500
25000,65000,12,150,3,3.64,34.7,105,2587,16,1250
18000,22824,8,100,5,3.64,34.4,98,2130,14.5,900
14227,36000,15,150,6,3.64,29.9,98,1835,20.5,711.35
35000,60000,9,220,6,3.64,33,105,2672,17.5,1750
450000,3430,4,750,14,3.64,34.5,100,2430,14.5,22500
139000,21300,4,400,6,3.1,33.7,107,2375,17.5,6950
80000,7127,5,220,6,3.1,32.4,108,2234,12.5,4000
45000,18742,6,150,3,3.35,32.9,119,2648,15,2250
43000,42837,8,150,4,3.35,31.6,120,4615,14,2150
55000,27000,9,150,3,3.12,28.1,141,4376,15,2750
11900,34968,14,150,5,3.23,30.7,145,4382,13.5,595
105000,20000,4,350,1,3.23,25.4,168,4732,18.5,5250
18000,3869,16,100,5,3.23,24.2,146,2130,14.5,900
48000,41939,8,200,6,3.39,22.4,231,2264,15.5,2400
50000,29134,7,220,6,3.46,26.6,350,2228,14,2500
25000,48587,8,150,5,3.46,20.2,200,2046,19,1250
70000,8000,5,220,6,3.86,17.6,225,2634,13,3500
87000,140,3,160,4,3.86,28,112,3439,15.5,4350
10000,64955,15,150,6,3.39,27,112,3329,15.5,500
25000,65000,12,150,3,3.46,34,112,3302,15.5,1250
18000,22824,8,100,5,3.9,31,112,3288,15.5,900
14227,36000,15,150,6,3.41,29,135,4209,12,711.35
35000,60000,9,220,6,3.41,27,151,4464,11.5,1750
450000,3430,4,750,14,3.07,24,140,4154,13.5,22500
139000,21300,4,400,6,3.41,23,151,4096,13,6950
80000,7127,5,220,6,3.41,36,105,4955,11.5,4000
45000,18742,6,150,3,3.41,37,91,4746,12,2250
43000,42837,8,150,4,3.41,31,91,5140,12,2150
55000,27000,9,150,3,3.58,38,105,2962,13.5,2750
11900,34968,14,150,5,3.58,36,98,2408,19,595
105000,20000,4,350,1,3.58,36,120,3282,15,5250
18000,3869,16,100,5,3.58,36,107,3139,14.5,900
48000,41939,8,200,6,3.58,34,108,2220,14,2400
50000,29134,7,220,6,3.58,38,91,2123,14,2500
25000,48587,8,150,5,3.23,32,91,2074,19.5,1250
70000,8000,5,220,6,3.23,38,91,2065,14.5,3500
87000,140,3,160,4,4.17,25,181,1773,19,4350
10000,64955,15,150,6,4.17,38,262,1613,18,500
25000,65000,12,150,3,2.76,26,156,1834,19,1250
18000,22824,8,100,5,3.15,22,232,1955,20.5,900
14227,36000,15,150,6,3.15,32,144,2278,15.5,711.35
35000,60000,9,220,6,3.15,36,135,2126,17,1750
450000,3430,4,750,14,3.15,27,151,2254,23.5,22500
139000,21300,4,400,6,3.15,27,140,2408,19.5,6950
80000,7127,5,220,6,3.15,44,97,2226,16.5,4000
45000,18742,6,150,3,3.15,32,135,4274,12,2250
43000,42837,8,150,4,3.89,28,120,4385,12,2150
55000,27000,9,150,3,3.89,31,119,4135,13.5,2750
11900,34968,14,150,5,3.39,18,307,4129,13,595
105000,20000,4,350,1,3.39,15,350,3672,11.5,5250
18000,3869,16,100,5,3.39,18,318,4633,11,900
48000,41939,8,200,6,3.39,16,304,4502,13.5,2400
50000,29134,7,220,6,3.39,17,302,4456,13.5,2500
25000,48587,8,150,5,3.39,15,429,4422,12.5,1250
70000,8000,5,220,6,3.16,14,454,2330,13.5,3500
87000,140,3,160,4,3.64,14,440,3892,12.5,4350
10000,64955,15,150,6,3.64,14,455,4098,14,500
25000,65000,12,150,3,3.64,15,390,4294,16,1250
18000,22824,8,100,5,3.64,15,383,4077,14,900
14227,36000,15,150,6,3.64,14,340,2933,14.5,711.35
35000,60000,9,220,6,3.1,15,400,2511,18,1750
450000,3430,4,750,14,3.1,14,455,2979,19.5,22500
139000,21300,4,400,6,3.35,24,113,2189,18,6950
80000,7127,5,220,6,3.35,22,198,2395,16,4000
45000,18742,6,150,3,3.12,18,199,2288,17,2250
43000,42837,8,150,4,3.23,21,200,2506,14.5,2150
55000,27000,9,150,3,3.23,27,97,2164,15,2750
11900,34968,14,150,5,3.23,26,97,2100,16.5,595
105000,20000,4,350,1,3.39,25,110,4100,13,5250
18000,3869,16,100,5,3.46,24,107,3672,11.5,900
48000,41939,8,200,6,3.46,25,104,3988,13,2400
50000,29134,7,220,6,3.86,26,121,4042,14.5,2500
25000,48587,8,150,5,3.86,21,199,3777,12.5,1250
70000,8000,5,220,6,3.39,10,360,4952,11.5,3500
87000,140,3,160,4,3.46,10,307,4464,12,4350
10000,64955,15,150,6,3.9,11,318,4363,13,500
25000,65000,12,150,3,3.41,9,304,4237,14.5,1250
18000,22824,8,100,5,3.41,27,97,4735,11,900
14227,36000,15,150,6,3.07,28,140,4951,11,711.35
35000,60000,9,220,6,3.41,25,113,3821,11,1750
450000,3430,4,750,14,3.41,25,98,3121,16.5,22500
139000,21300,4,400,6,3.41,19,232,3278,18,6950
80000,7127,5,220,6,3.41,16,225,2945,16,4000
45000,18742,6,150,3,3.58,17,250,3021,16.5,2250
43000,42837,8,150,4,3.58,19,250,2904,16,2150
55000,27000,9,150,3,3.58,18,232,1950,21,2750
11900,34968,14,150,5,3.58,14,350,4997,14,595
105000,20000,4,350,1,3.58,14,400,4906,12.5,5250
18000,3869,16,100,5,3.58,14,351,4654,13,900
48000,41939,8,200,6,3.23,14,318,4499,12.5,2400
50000,29134,7,220,6,3.23,12,383,2789,15,2500
25000,48587,8,150,5,4.17,13,400,2279,19,1250
70000,8000,5,220,6,4.17,13,400,2401,19.5,3500
87000,140,3,160,4,2.76,18,258,2379,16.5,4350
10000,64955,15,150,6,3.15,22,140,2124,13.5,500
25000,65000,12,150,3,3.15,19,250,2310,18.5,1250
18000,22824,8,100,5,3.15,18,250,2472,14,900
14227,36000,15,150,6,3.15,23,122,2265,15.5,711.35
35000,60000,9,220,6,3.15,28,116,4082,13,1750
450000,3430,4,750,14,3.15,30,79,4278,9.5,22500
139000,21300,4,400,6,3.15,30,88,1867,19.5,6950
80000,7127,5,220,6,3.89,31,71,2158,15.5,4000
45000,18742,6,150,3,3.89,35,72,2582,14,2250
43000,42837,8,150,4,3.39,27,97,2868,15.5,2150
55000,27000,9,150,3,3.39,26,91,3399,11,2750
11900,34968,14,150,5,3.39,24,113,2660,14,595
105000,20000,4,350,1,3.39,25,97.5,2807,13.5,5250
18000,3869,16,100,5,3.39,23,97,3664,11,900
48000,41939,8,200,6,3.39,20,140,3102,16.5,2400
50000,29134,7,220,6,3.16,21,122,2875,17,2500
25000,48587,8,150,5,3.64,13,350,2901,16,1250
70000,8000,5,220,6,3.64,14,400,3336,17,3500
87000,140,3,160,4,3.64,15,318,1950,19,4350
10000,64955,15,150,6,3.64,14,351,2451,16.5,500
25000,65000,12,150,3,3.64,17,304,1836,21,1250
18000,22824,8,100,5,3.1,11,429,2542,17,900
14227,36000,15,150,6,3.1,13,350,3781,17,711.35
35000,60000,9,220,6,3.35,12,350,3632,18,1750
450000,3430,4,750,14,3.35,13,400,3613,16.5,22500
139000,21300,4,400,6,3.12,19,70,4141,14,6950
80000,7127,5,220,6,3.23,15,304,4699,14.5,4000
23000,20000,6,100,6,3.23,13,307,4457,13.5,1150
32000,22697,7,125,7,3.23,13,302,4638,16,1600
20000,52000,10,150,3,3.39,14,318,4257,15.5,1000
55005,6600,5,220,6,3.46,18,121,2219,16.5,2750.25
87000,16336,7,350,1,3.46,22,121,1963,15.5,4350
70000,13858,11,350,1,3.86,21,120,2300,14.5,3500
35000,11885,12,125,7,3.86,26,96,1649,16.5,1750
196700,13216,4,390,9,3.39,22,122,2003,19,9835
25000,32588,9,150,6,3.46,28,97,2125,14.5,1250
123000,14500,4,250,3,3.9,23,120,2108,15.5,6150
95500,18000,8,350,1,3.41,28,98,2246,14,4775
32000,12000,6,100,5,3.41,27,97,2489,15,1600
41000,20245,11,220,6,3.07,13,350,2391,15.5,2050
15000,35000,19,100,5,3.41,14,304,2000,16,750
39000,22000,4,100,5,3.41,13,350,3264,16,1950
30000,6639,9,180,0,3.41,14,302,3459,16,1500
60000,20373,6,220,6,3.41,15,318,3432,21,3000
15600,84186,16,125,5,3.58,12,429,3158,19.5,780
22000,60857,13,150,6,3.58,13,400,4668,11.5,1100
23000,20000,6,100,6,3.58,13,351,4440,14,1150
32000,22697,7,125,7,3.58,14,318,4498,14.5,1600
20000,52000,10,150,3,3.58,13,440,4657,13.5,1000
55005,6600,5,220,6,3.58,12,455,3907,21,2750.25
87000,16336,7,350,1,3.23,13,360,3897,18.5,4350
70000,13858,11,350,1,3.23,18,225,3730,19,3500
35000,11885,12,125,7,4.17,16,250,3785,19,1750
196700,13216,4,390,9,4.17,18,232,3039,15,9835
25000,32588,9,150,6,2.76,18,250,3221,13.5,1250
123000,14500,4,250,3,3.15,23,198,3169,12,6150
95500,18000,8,350,1,3.15,26,97,2171,16,4775
32000,12000,6,100,5,3.15,11,400,2639,17,1600
41000,20245,11,220,6,3.15,12,400,2914,16,2050
15000,35000,19,100,5,3.15,13,360,2592,18.5,750
39000,22000,4,100,5,3.15,12,350,2702,13.5,1950
30000,6639,9,180,0,3.15,18,232,2223,16.5,1500
60000,20373,6,220,6,3.89,20,97,2545,17,3000
15600,84186,16,125,5,3.89,21,140,2984,14.5,780
22000,60857,13,150,6,3.39,22,108,1937,14,1100
45000,18742,6,150,3,3.39,18,70,3211,17,2250
43000,42837,8,150,4,3.39,19,122,2694,15,2150
55000,27000,9,150,3,3.39,21,155,2957,17,2750
11900,34968,14,150,5,3.39,26,98,2945,14.5,595
105000,20000,4,350,1,3.39,15,350,2671,13.5,5250
18000,3869,16,100,5,3.16,16,400,1795,17.5,900
48000,41939,8,200,6,3.64,29,68,2464,15.5,2400
50000,29134,7,220,6,3.64,24,116,2220,16.9,2500
25000,48587,8,150,5,3.64,20,114,2572,14.9,1250
70000,8000,5,220,6,3.64,19,121,2255,17.7,3500
87000,140,3,160,4,3.64,15,318,2202,15.3,4350
10000,64955,15,150,6,3.1,24,121,4215,13,500
25000,65000,12,150,3,3.1,20,156,3632,18,1250
18000,22824,8,100,5,3.35,11,350,3613,16.5,900
14227,36000,15,150,6,3.35,20,198,4141,14,711.35
35000,60000,9,220,6,3.12,21,200,4699,14.5,1750
450000,3430,4,750,14,3.23,19,232,4457,13.5,22500
139000,21300,4,400,6,3.23,15,250,4638,16,6950
80000,7127,5,220,6,3.23,31,79,4257,15.5,4000
45000,18742,6,150,3,3.39,26,122,2219,16.5,2250
43000,42837,8,150,4,3.46,32,71,1963,15.5,2150
55000,27000,9,150,3,3.46,25,140,2300,14.5,2750
11900,34968,14,150,5,3.86,16,250,1649,16.5,595
105000,20000,4,350,1,3.86,16,258,2003,19,5250
18000,3869,16,100,5,3.39,18,225,2125,14.5,900
48000,41939,8,200,6,3.46,16,302,2108,15.5,2400
50000,29134,7,220,6,3.9,13,350,2246,14,2500
25000,48587,8,150,5,3.41,14,318,2489,15,1250
70000,8000,5,220,6,3.41,14,302,2391,15.5,3500
87000,140,3,160,4,3.07,14,304,2000,16,4350
10000,64955,15,150,6,3.41,29,98,3264,16,500
25000,65000,12,150,3,3.41,26,79,3459,16,1250
18000,22824,8,100,5,3.41,26,97,3432,21,900
14227,36000,15,150,6,3.41,31,76,3158,19.5,711.35
35000,60000,9,220,6,3.58,32,83,4668,11.5,1750
450000,3430,4,750,14,3.58,28,90,4440,14,22500
139000,21300,4,400,6,3.58,24,90,4498,14.5,6950
80000,7127,5,220,6,3.58,26,116,4657,13.5,4000
23000,20000,6,100,6,3.58,24,120,3907,21,1150
32000,22697,7,125,7,3.58,26,108,3897,18.5,1600
20000,52000,10,150,3,3.23,31,79,3730,19,1000
55005,6600,5,220,6,3.23,19,225,3785,19,2750.25
87000,16336,7,350,1,4.17,18,250,3039,15,4350
70000,13858,11,350,1,4.17,15,250,3221,13.5,3500
35000,11885,12,125,7,2.76,15,250,3169,12,1750
196700,13216,4,390,9,3.15,16,400,2171,16,9835
25000,32588,9,150,6,3.15,15,350,2639,17,1250
123000,14500,4,250,3,3.15,16,318,2914,16,6150
95500,18000,8,350,1,3.15,14,351,2592,18.5,4775
32000,12000,6,100,5,3.15,17,231,2702,13.5,1600
41000,20245,11,220,6,3.15,16,250,2223,16.5,2050
15000,35000,19,100,5,3.15,15,258,2545,17,750
39000,22000,4,100,5,3.89,18,225,2984,14.5,1950
30000,6639,9,180,0,3.89,21,231,1937,14,1500
60000,20373,6,220,6,3.39,20,262,3211,17,3000
15600,84186,16,125,5,3.39,13,302,2694,15,780
22000,60857,13,150,6,3.39,29,97,2957,17,1100
45000,18742,6,150,3,3.39,23,140,2945,14.5,2250
43000,42837,8,150,4,3.39,20,232,2671,13.5,2150
55000,27000,9,150,3,3.39,23,140,1795,17.5,2750
11900,34968,14,150,5,3.16,24,134,2464,15.5,595
105000,20000,4,350,1,3.64,25,90,2220,16.9,5250
18000,3869,16,100,5,3.64,24,119,2572,14.9,900
48000,41939,8,200,6,3.64,18,171,2255,17.7,2400
50000,29134,7,220,6,3.64,29,90,2202,15.3,2500
25000,48587,8,150,5,3.64,19,232,4215,13,1250
70000,8000,5,220,6,3.1,23,115,4190,13,3500
87000,140,3,160,4,3.1,23,120,3962,13.9,4350
10000,64955,15,150,6,3.35,22,121,4215,12.8,500
25000,65000,12,150,3,3.35,25,121,3233,15.4,1250
18000,22824,8,100,5,3.12,33,91,3353,14.5,900
14227,36000,15,150,6,3.23,28,107,3012,17.6,711.35
35000,60000,9,220,6,3.23,25,116,3085,17.6,1750
450000,3430,4,750,14,3.23,25,140,2035,22.2,22500
139000,21300,4,400,6,3.39,26,98,2164,22.1,6950
80000,7127,5,220,6,3.46,27,101,1937,14.2,4000
23000,20000,6,100,6,3.46,17.5,305,1795,17.4,1150
32000,22697,7,125,7,3.86,16,318,3651,17.7,1600
20000,52000,10,150,3,3.86,15.5,304,3574,21,1000
55005,6600,5,220,6,3.39,14.5,351,3645,16.2,2750.25
87000,16336,7,350,1,3.46,22,225,3193,17.8,4350
70000,13858,11,350,1,3.9,22,250,1825,12.2,3500
35000,11885,12,125,7,3.41,24,200,1990,17,1750
196700,13216,4,390,9,3.41,22.5,232,2155,16.4,9835
25000,32588,9,150,6,3.07,29,85,2565,13.6,1250
123000,14500,4,250,3,3.41,24.5,98,3150,15.7,6150
95500,18000,8,350,1,3.41,29,90,3940,13.2,4775
32000,12000,6,100,5,3.41,33,91,3270,21.9,1600
41000,20245,11,220,6,3.41,20,225,2930,15.5,2050
15000,35000,19,100,5,3.58,18,250,3504,12,750
39000,22000,4,100,5,3.58,18.5,250,3693,11.5,1950
30000,6639,9,180,0,3.58,17.5,258,3436,11,1500
60000,20373,6,220,6,3.58,29.5,97,3433,12,3000
15600,84186,16,125,5,3.58,32,85,3449,10.5,780
22000,60857,13,150,6,3.58,28,97,4341,10,1100
45000,18742,6,150,3,3.23,26.5,140,4354,9,2250
43000,42837,8,150,4,3.23,20,130,4312,8.5,2150
55000,27000,9,150,3,4.17,13,318,4425,10,2750
11900,34968,14,150,5,4.17,19,120,3850,8.5,595
105000,20000,4,350,1,2.76,19,156,3563,10,5250
18000,3869,16,100,5,3.15,16.5,168,3609,8,900
48000,41939,8,200,6,3.15,16.5,350,3761,9.5,2400
50000,29134,7,220,6,3.15,13,350,3086,10,2500
25000,48587,8,150,5,3.15,13,302,2372,15,1250
70000,8000,5,220,6,3.15,13,318,2833,15.5,3500
87000,140,3,160,4,3.15,31.5,98,2774,15.5,4350
10000,64955,15,150,6,3.15,30,111,2587,16,500
25000,65000,12,150,3,3.89,36,79,2130,14.5,1250
18000,22824,8,100,5,3.89,25.5,122,1835,20.5,900
14227,36000,15,150,6,3.39,33.5,85,2672,17.5,711.35
35000,60000,9,220,6,3.39,17.5,305,2430,14.5,1750
450000,3430,4,750,14,3.39,17,260,2375,17.5,22500
139000,21300,4,400,6,3.39,15.5,318,2234,12.5,6950
80000,7127,5,220,6,3.39,15,302,2648,15,4000
23000,20000,6,100,6,3.39,17.5,250,4615,14,1150
32000,22697,7,125,7,3.16,20.5,231,4376,15,1600
20000,52000,10,150,3,3.64,19,225,4382,13.5,1000
55005,6600,5,220,6,3.64,18.5,250,4732,18.5,2750.25
87000,16336,7,350,1,3.64,16,400,2130,14.5,4350
70000,13858,11,350,1,3.64,15.5,350,2264,15.5,3500
35000,11885,12,125,7,3.64,15.5,400,2228,14,1750
196700,13216,4,390,9,3.1,16,351,2046,19,9835
25000,32588,9,150,6,3.1,29,97,2634,13,1250
123000,14500,4,250,3,3.35,24.5,151,3439,15.5,6150
95500,18000,8,350,1,3.35,26,97,3329,15.5,4775
32000,12000,6,100,5,3.12,25.5,140,3302,15.5,1600
41000,20245,11,220,6,3.23,30.5,98,3288,15.5,2050
15000,35000,19,100,5,3.23,33.5,98,4209,12,750
39000,22000,4,100,5,3.23,30,97,4464,11.5,1950
30000,6639,9,180,0,3.39,30.5,97,4154,13.5,1500
60000,20373,6,220,6,3.46,22,146,4096,13,3000
15600,84186,16,125,5,3.46,21.5,121,4955,11.5,780
22000,60857,13,150,6,3.86,21.5,80,4746,12,1100
45000,18742,6,150,3,3.86,43.1,90,5140,12,2250
43000,42837,8,150,4,3.39,36.1,98,2962,13.5,2150
55000,27000,9,150,3,3.46,32.8,78,2408,19,2750
11900,34968,14,150,5,3.9,39.4,85,3282,15,595
105000,20000,4,350,1,3.41,36.1,91,3139,14.5,5250
18000,3869,16,100,5,3.41,19.9,260,2220,14,900
48000,41939,8,200,6,3.07,19.4,318,2123,14,2400
50000,29134,7,220,6,3.41,20.2,302,2074,19.5,2500
25000,48587,8,150,5,3.41,19.2,231,2065,14.5,1250
70000,8000,5,220,6,3.41,20.5,200,1773,19,3500
87000,140,3,160,4,3.41,20.2,200,1613,18,4350
10000,64955,15,150,6,3.58,25.1,140,1834,19,500
25000,65000,12,150,3,3.58,20.5,225,1955,20.5,1250
18000,22824,8,100,5,3.58,19.4,232,2278,15.5,900
14227,36000,15,150,6,3.58,20.6,231,2126,17,711.35
35000,60000,9,220,6,3.58,20.8,200,2254,23.5,1750
450000,3430,4,750,14,3.58,18.6,225,2408,19.5,22500
139000,21300,4,400,6,3.23,18.1,258,2226,16.5,6950
80000,7127,5,220,6,3.23,19.2,305,4274,12,4000
23000,20000,6,100,6,4.17,17.7,231,4385,12,1150
32000,22697,7,125,7,4.17,18.1,302,4135,13.5,1600
20000,52000,10,150,3,2.76,17.5,318,4129,13,1000
55005,6600,5,220,6,3.15,30,98,3672,11.5,2750.25
87000,16336,7,350,1,3.15,27.5,134,4633,11,4350
70000,13858,11,350,1,3.15,27.2,119,4502,13.5,3500
35000,11885,12,125,7,3.15,30.9,105,4456,13.5,1750
196700,13216,4,390,9,3.15,21.1,134,4422,12.5,9835
25000,32588,9,150,6,3.15,23.2,156,2330,13.5,1250
123000,14500,4,250,3,3.15,23.8,151,3892,12.5,6150
95500,18000,8,350,1,3.89,23.9,119,4098,14,4775
32000,12000,6,100,5,3.89,20.3,131,4294,16,1600
41000,20245,11,220,6,3.39,17,163,4077,14,2050
15000,35000,19,100,5,3.39,21.6,121,2933,14.5,750
39000,22000,4,100,5,3.39,16.2,163,2511,18,1950
30000,6639,9,180,0,3.39,31.5,89,2979,19.5,1500
60000,20373,6,220,6,3.39,29.5,98,2189,18,3000
15600,84186,16,125,5,3.39,21.5,231,2395,16,780
22000,60857,13,150,6,3.16,19.8,200,2288,17,1100
45000,18742,6,150,3,3.64,22.3,140,2506,14.5,2250
43000,42837,8,150,4,3.64,20.2,232,2164,15,2150
55000,27000,9,150,3,3.64,20.6,225,2100,16.5,2750
11900,34968,14,150,5,3.64,17,305,4100,13,595
105000,20000,4,350,1,3.64,17.6,302,3672,11.5,5250
18000,3869,16,100,5,3.1,16.5,351,3988,13,900
48000,41939,8,200,6,3.1,18.2,318,4042,14.5,2400
50000,29134,7,220,6,3.35,16.9,350,3777,12.5,2500
25000,48587,8,150,5,3.35,15.5,351,4952,11.5,1250
70000,8000,5,220,6,3.12,19.2,267,4464,12,3500
87000,140,3,160,4,3.23,18.5,360,4363,13,4350
10000,64955,15,150,6,3.23,31.9,89,4237,14.5,500
25000,65000,12,150,3,3.23,34.1,86,4735,11,1250
18000,22824,8,100,5,3.39,35.7,98,4951,11,900
14227,36000,15,150,6,3.46,27.4,121,3821,11,711.35
35000,60000,9,220,6,3.46,25.4,183,3121,16.5,1750
450000,3430,4,750,14,3.86,23,350,3278,18,22500
139000,21300,4,400,6,3.86,27.2,141,2945,16,6950
80000,7127,5,220,6,2.68,23.9,260,3021,16.5,4000
45000,18742,6,150,3,2.68,34.2,105,2904,16,2250
43000,42837,8,150,4,3.47,34.5,105,1950,21,2150
55000,27000,9,150,3,3.4,31.8,85,4997,14,2750
11900,34968,14,150,5,3.4,37.3,91,4906,12.5,595
105000,20000,4,350,1,3.4,28.4,151,4654,13,5250
18000,3869,16,100,5,3.4,28.8,173,4499,12.5,900
48000,41939,8,200,6,3.4,26.8,173,2789,15,2400
50000,29134,7,220,6,3.4,33.5,151,2279,19,2500
25000,48587,8,150,5,2.8,41.5,98,2401,19.5,1250
70000,8000,5,220,6,2.8,38.1,89,2379,16.5,3500
87000,140,3,160,4,3.19,32.1,98,2124,13.5,4350
10000,64955,15,150,6,3.19,37.2,86,2310,18.5,500
25000,65000,12,150,3,3.19,28,151,2472,14,1250
18000,22824,8,100,5,3.39,26.4,140,2265,15.5,900
14227,36000,15,150,6,3.39,24.3,151,4082,13,711.35
35000,60000,9,220,6,3.39,19.1,225,4278,9.5,1750
450000,3430,4,750,14,3.03,34.3,97,1867,19.5,22500
139000,21300,4,400,6,3.11,29.8,134,2158,15.5,6950
80000,7127,5,220,6,3.11,31.3,120,2582,14,4000
23000,20000,6,100,6,3.23,37,119,2868,15.5,1150
32000,22697,7,125,7,3.23,32.2,108,3399,11,1600
20000,52000,10,150,3,3.39,46.6,86,2660,14,1000
55005,6600,5,220,6,3.23,27.9,156,2807,13.5,2750.25
87000,16336,7,350,1,3.23,40.8,85,3664,11,4350
70000,13858,11,350,1,3.23,44.3,90,3102,16.5,3500
35000,11885,12,125,7,3.39,43.4,90,2875,17,1750
196700,13216,4,390,9,3.46,36.4,121,2901,16,9835
25000,32588,9,150,6,3.9,30,146,3336,17,1250
123000,14500,4,250,3,3.41,44.6,91,1950,19,6150
95500,18000,8,350,1,3.41,40.9,85,2451,16.5,4775
32000,12000,6,100,5,3.07,33.8,97,1836,21,1600
41000,20245,11,220,6,3.41,29.8,89,2542,17,2050
15000,35000,19,100,5,3.41,32.7,168,3781,17,750
39000,22000,4,100,5,3.41,23.7,70,3632,18,1950
30000,6639,9,180,0,3.41,35,122,3613,16.5,1500
60000,20373,6,220,6,3.58,23.6,140,4141,14,3000
15600,84186,16,125,5,3.58,32.4,107,4699,14.5,780
22000,60857,13,150,6,3.58,27.2,135,4457,13.5,1100
45000,18742,6,150,3,3.58,26.6,151,4638,16,2250
43000,42837,8,150,4,3.58,25.8,156,4257,15.5,2150
55000,27000,9,150,3,3.58,23.5,173,2219,16.5,2750
11900,34968,14,150,5,3.23,30,135,1963,15.5,595
105000,20000,4,350,1,3.23,39.1,79,2300,14.5,5250
18000,3869,16,100,5,4.17,39,86,1649,16.5,900
48000,41939,8,200,6,4.17,35.1,81,2003,19,2400
50000,29134,7,220,6,2.76,32.3,97,2125,14.5,2500
25000,48587,8,150,5,3.15,37,85,2108,15.5,1250
70000,8000,5,220,6,3.15,37.7,89,2246,14,3500
87000,140,3,160,4,3.15,34.1,91,2489,15,4350
10000,64955,15,150,6,3.15,34.7,105,2391,15.5,500
25000,65000,12,150,3,3.15,34.4,98,2000,16,1250
18000,22824,8,100,5,3.15,29.9,98,3264,16,900
14227,36000,15,150,6,3.15,33,105,3459,16,711.35
35000,60000,9,220,6,3.89,34.5,100,3432,21,1750
450000,3430,4,750,14,3.89,33.7,107,3158,19.5,22500
139000,21300,4,400,6,3.39,32.4,108,4668,11.5,6950
80000,7127,5,220,6,3.39,32.9,119,4440,14,4000
45000,18742,6,150,3,3.39,31.6,120,4498,14.5,2250
43000,42837,8,150,4,3.39,28.1,141,4657,13.5,2150
55000,27000,9,150,3,3.39,30.7,145,3907,21,2750
11900,34968,14,150,5,3.39,25.4,168,3897,18.5,595
105000,20000,4,350,1,3.16,24.2,146,3730,19,5250
18000,3869,16,100,5,3.64,22.4,231,3785,19,900
48000,41939,8,200,6,3.64,26.6,350,3039,15,2400
50000,29134,7,220,6,3.64,20.2,200,3221,13.5,2500
25000,48587,8,150,5,3.64,17.6,225,3169,12,1250
70000,8000,5,220,6,3.64,28,112,2171,16,3500
87000,140,3,160,4,3.1,27,112,2639,17,4350
10000,64955,15,150,6,3.1,34,112,2914,16,500
25000,65000,12,150,3,3.35,31,112,2592,18.5,1250
18000,22824,8,100,5,3.35,29,135,2702,13.5,900
14227,36000,15,150,6,3.12,27,151,2223,16.5,711.35
35000,60000,9,220,6,3.23,24,140,2545,17,1750
450000,3430,4,750,14,3.23,23,151,2984,14.5,22500
139000,21300,4,400,6,3.23,36,105,1937,14,6950
80000,7127,5,220,6,3.39,37,91,3211,17,4000
23000,20000,6,100,6,3.46,31,91,2694,15,1150
32000,22697,7,125,7,3.46,38,105,2957,17,1600
20000,52000,10,150,3,3.86,36,98,2945,14.5,1000
55005,6600,5,220,6,3.86,36,120,2671,13.5,2750.25
87000,16336,7,350,1,3.86,36,107,1795,17.5,4350
70000,13858,11,350,1,3.46,34,108,2464,15.5,3500
